"customer_id","age","TechSupport"
"F796999",68,"Yes"
"S208331",87,"No"
"L644968",27,"No"
"I139641",57,"Yes"
"P427559",52,"No"
"R26748",45,"No"
"J415670",18,"No"
"M173513",22,"No"
"E753173",46,"Yes"
"K123613",27,"Yes"
"A540097",69,"Yes"
"Q902286",71,"Yes"
"A156174",34,"No"
"G419393",57,"No"
"M525640",75,"Yes"
"M709771",79,"No"
"V491948",76,"Yes"
"K156290",66,"No"
"O890607",38,"No"
"X796554",65,"Yes"
"D115503",81,"No"
"G257426",36,"No"
"O831879",26,"No"
"I25810",22,"Yes"
"B572303",49,"No"
"U186366",88,"No"
"V704386",52,"No"
"I267902",40,"No"
"X139704",35,"No"
"F656551",87,"No"
"Q918017",49,"No"
"L243022",83,"Yes"
"V122404",40,"No"
"T145464",72,"No"
"C167969",51,"No"
"V583352",81,"No"
"O876544",68,"Yes"
"C399738",49,"No"
"V420683",42,"No"
"P170468",36,"Yes"
"T795869",82,"No"
"T357711",24,"No"
"E42550",24,"Yes"
"M492988",53,"No"
"X165101",22,"Yes"
"V625144",63,"Yes"
"Y480836",36,"No"
"I707351",88,"No"
"F633030",69,"No"
"D741982",39,"No"
"V326753",82,"No"
"J504048",39,"No"
"Z690262",88,"Yes"
"V172495",64,"Yes"
"K775808",49,"No"
"M127329",30,"No"
"H108397",29,"No"
"S753517",47,"Yes"
"R39027",64,"Yes"
"X607820",41,"No"
"A151684",67,"No"
"W114349",89,"No"
"I338155",52,"No"
"E536348",65,"Yes"
"I553384",34,"Yes"
"G215554",70,"Yes"
"O574163",71,"No"
"P36699",79,"No"
"M442583",29,"Yes"
"S681809",62,"Yes"
"X13388",69,"No"
"W735202",56,"Yes"
"R235638",18,"Yes"
"B49281",62,"No"
"W882810",79,"No"
"J534622",66,"Yes"
"E929442",59,"No"
"Q79055",63,"Yes"
"P05276",89,"Yes"
"D844892",77,"Yes"
"P208976",54,"No"
"U340677",44,"No"
"H368190",58,"No"
"T107292",59,"Yes"
"A235822",65,"No"
"C491926",40,"Yes"
"K513268",40,"Yes"
"K541481",62,"No"
"U191976",43,"Yes"
"A466060",57,"No"
"V334521",33,"No"
"X690504",65,"Yes"
"D367103",27,"No"
"L734540",41,"Yes"
"N27354",33,"No"
"A878642",57,"Yes"
"U698370",21,"No"
"P535033",27,"Yes"
"W713966",27,"No"
"U76820",84,"No"
"F594045",57,"No"
"M955464",58,"Yes"
"U982319",36,"No"
"J586788",84,"Yes"
"K551039",35,"Yes"
"E224782",58,"Yes"
"G23603",46,"No"
"S428715",89,"No"
"J413185",88,"Yes"
"D81262",38,"No"
"J593494",37,"No"
"S285667",27,"Yes"
"F394583",51,"Yes"
"V395482",48,"No"
"T760461",79,"Yes"
"P812093",49,"Yes"
"J25646",76,"Yes"
"Q717466",41,"No"
"G350853",83,"No"
"W01140",23,"Yes"
"H988583",85,"No"
"D510020",36,"Yes"
"W402834",41,"No"
"H403456",71,"Yes"
"Q19503",53,"No"
"P604430",82,"Yes"
"S799437",82,"Yes"
"F890957",85,"Yes"
"I979416",83,"Yes"
"M500465",77,"No"
"Y931202",69,"Yes"
"M663152",42,"No"
"T191083",29,"Yes"
"R581784",49,"No"
"F761138",57,"No"
"Y627704",82,"No"
"W335827",29,"No"
"S835724",37,"No"
"E749946",31,"No"
"N601524",27,"No"
"Y858758",57,"Yes"
"Y470638",48,"No"
"G201104",64,"No"
"K853735",77,"Yes"
"X246735",73,"No"
"G194988",31,"No"
"T258326",88,"No"
"A793645",77,"Yes"
"S982704",33,"No"
"G309407",32,"No"
"G633258",72,"No"
"O194821",65,"No"
"D414965",85,"No"
"U270597",21,"No"
"D639444",64,"No"
"I567163",36,"Yes"
"X987100",50,"No"
"C25081",44,"No"
"J74384",76,"Yes"
"Y842226",55,"No"
"X262328",49,"No"
"B584202",88,"No"
"P903134",26,"No"
"H674623",58,"No"
"K194475",23,"Yes"
"T235921",83,"No"
"P370184",80,"No"
"T242541",65,"No"
"C110005",48,"Yes"
"V289484",21,"No"
"K663726",44,"No"
"C455392",40,"No"
"C294087",48,"No"
"O321745",58,"No"
"Z472765",78,"No"
"I331050",65,"No"
"P349196",66,"No"
"H248782",88,"No"
"T391166",45,"Yes"
"S231697",55,"No"
"P147558",18,"Yes"
"V297438",73,"Yes"
"X277511",81,"No"
"Y293927",71,"No"
"M659677",34,"No"
"J450880",38,"Yes"
"F775718",52,"No"
"X378242",64,"No"
"W271686",60,"No"
"O16957",88,"No"
"V394552",74,"Yes"
"D790505",46,"No"
"L829193",81,"No"
"N774071",24,"Yes"
"H63833",41,"No"
"S504402",76,"Yes"
"O629517",56,"No"
"X392676",34,"No"
"W677486",19,"No"
"W242206",33,"Yes"
"N603536",33,"No"
"D595070",56,"Yes"
"U187337",53,"Yes"
"Y224416",80,"No"
"N843223",39,"No"
"S428583",57,"No"
"N78759",28,"No"
"H973126",57,"No"
"G04810",82,"No"
"Y549440",77,"No"
"R495303",75,"No"
"N566444",59,"No"
"D68964",19,"No"
"C615502",74,"No"
"I41510",82,"No"
"A40824",40,"Yes"
"V490898",84,"No"
"R232591",78,"Yes"
"L776429",32,"Yes"
"H664759",28,"No"
"H309760",77,"Yes"
"H983119",30,"No"
"K452042",34,"No"
"U898866",38,"Yes"
"Y663307",31,"Yes"
"B674702",68,"No"
"C967245",19,"No"
"Y239127",79,"Yes"
"M869915",71,"Yes"
"Y904957",45,"Yes"
"H943500",21,"No"
"D435398",28,"No"
"Y799118",29,"Yes"
"W408649",55,"Yes"
"T273833",84,"Yes"
"T00191",27,"Yes"
"L731384",18,"No"
"V700908",33,"No"
"P545768",76,"No"
"Y908871",82,"Yes"
"F266865",44,"No"
"C983145",20,"No"
"D547400",64,"Yes"
"S112967",41,"Yes"
"I259451",84,"No"
"O649096",57,"Yes"
"G08081",82,"Yes"
"R392539",57,"Yes"
"Z688558",25,"No"
"G56644",48,"No"
"X103902",50,"No"
"A268547",82,"Yes"
"I646709",32,"No"
"R723551",61,"No"
"I09844",23,"Yes"
"E571411",33,"Yes"
"L839648",88,"Yes"
"Q127985",21,"No"
"P820298",77,"No"
"U876126",65,"Yes"
"F818870",75,"No"
"F711590",28,"Yes"
"Z931013",32,"Yes"
"A34326",86,"Yes"
"D964633",88,"Yes"
"U369647",41,"Yes"
"S968318",48,"Yes"
"V573037",57,"No"
"Q154305",59,"No"
"M446951",51,"No"
"V123994",22,"No"
"W878528",45,"Yes"
"H772847",74,"No"
"S974700",22,"No"
"F218295",83,"No"
"Q796173",37,"No"
"L343348",29,"No"
"P140379",76,"No"
"T415137",83,"Yes"
"O456467",21,"No"
"N548388",37,"Yes"
"I185824",30,"No"
"C477136",34,"No"
"Q724099",88,"No"
"M701595",18,"No"
"K790327",53,"Yes"
"X460024",64,"No"
"C632525",40,"No"
"R430129",28,"No"
"R104575",48,"No"
"E177109",63,"Yes"
"H419829",44,"No"
"S400879",61,"Yes"
"V424932",47,"No"
"P239147",61,"Yes"
"F98602",43,"No"
"F417728",86,"Yes"
"J269900",81,"No"
"X390643",41,"No"
"P997581",57,"No"
"W805678",42,"Yes"
"L529675",77,"Yes"
"U648807",46,"No"
"O409629",74,"Yes"
"Z296111",86,"No"
"Q213577",46,"No"
"J745220",45,"No"
"L283891",36,"No"
"Y538750",73,"No"
"Z334157",60,"No"
"V225599",69,"Yes"
"V186499",81,"No"
"P940749",86,"Yes"
"I136611",63,"Yes"
"I182227",50,"Yes"
"N660411",35,"Yes"
"A968154",71,"Yes"
"W26439",49,"Yes"
"Z841374",38,"No"
"A615789",30,"Yes"
"N772001",30,"No"
"C915618",61,"Yes"
"B921488",32,"No"
"Q715652",49,"Yes"
"D428991",71,"Yes"
"M462715",78,"No"
"E231042",65,"No"
"E224206",21,"No"
"J220096",37,"Yes"
"Q748629",36,"No"
"G44628",61,"No"
"B369070",51,"No"
"I891354",71,"Yes"
"B118468",65,"No"
"B317246",85,"No"
"G486098",20,"No"
"R935847",58,"Yes"
"A32952",47,"No"
"F659682",19,"Yes"
"S469701",84,"No"
"B785760",76,"Yes"
"U924025",45,"No"
"P661258",25,"Yes"
"G590799",24,"Yes"
"I860167",75,"No"
"B66948",32,"No"
"Y990162",48,"No"
"Y590115",35,"No"
"U529658",77,"Yes"
"Z269213",57,"No"
"J04479",25,"No"
"B181180",84,"No"
"J908601",50,"No"
"F455342",26,"Yes"
"Q546354",49,"No"
"A100934",63,"No"
"N93461",52,"No"
"V946663",74,"No"
"S258229",52,"No"
"C242980",43,"No"
"F185772",55,"No"
"R347015",45,"No"
"W956484",85,"Yes"
"I846273",47,"No"
"D788614",55,"Yes"
"A885053",49,"Yes"
"P899811",49,"No"
"V488557",60,"No"
"Y289549",49,"No"
"X891847",34,"Yes"
"R526092",52,"Yes"
"H155905",57,"No"
"U635749",77,"No"
"W37205",31,"No"
"X808609",40,"No"
"T59603",70,"Yes"
"J203479",52,"No"
"Q498262",62,"No"
"R424568",66,"No"
"N845461",57,"No"
"G419144",73,"No"
"S441269",86,"No"
"V604132",69,"No"
"F700951",49,"No"
"Q562879",56,"Yes"
"T21860",51,"Yes"
"Z668197",74,"Yes"
"G03073",37,"Yes"
"X357813",81,"Yes"
"M795125",46,"No"
"F943189",88,"No"
"Z395113",36,"No"
"Z366435",37,"Yes"
"V342335",75,"No"
"A521063",53,"No"
"Y304291",81,"No"
"F46928",64,"No"
"F271517",29,"Yes"
"L239191",73,"Yes"
"X932774",61,"No"
"Z424457",61,"No"
"X613271",82,"No"
"B891472",26,"No"
"S634813",39,"Yes"
"D301934",23,"No"
"V973926",32,"No"
"H686071",26,"Yes"
"B79192",85,"Yes"
"E923432",35,"Yes"
"S374484",46,"Yes"
"U380766",26,"No"
"P883127",56,"Yes"
"L604308",31,"No"
"Q983560",71,"No"
"L113911",62,"No"
"M818429",74,"No"
"E459064",78,"No"
"S406078",28,"Yes"
"B627843",38,"No"
"P621870",55,"No"
"M632305",43,"No"
"S46702",24,"Yes"
"G608721",66,"No"
"N391936",73,"No"
"B451989",19,"No"
"P979899",28,"No"
"M915462",67,"No"
"M458617",43,"No"
"O721672",34,"No"
"A923883",86,"Yes"
"R471623",19,"No"
"U529656",85,"No"
"G595300",31,"No"
"A833360",60,"Yes"
"A513224",83,"Yes"
"I551254",39,"Yes"
"P214819",49,"No"
"I430008",85,"No"
"V231505",28,"No"
"I800085",80,"No"
"M627851",85,"No"
"Y714370",65,"No"
"E617210",30,"No"
"H977315",64,"No"
"B749266",62,"No"
"M699985",30,"No"
"X162672",70,"Yes"
"M132487",68,"No"
"K512726",40,"No"
"W708909",77,"Yes"
"X412171",38,"Yes"
"G916594",23,"No"
"U646366",39,"No"
"E472550",84,"Yes"
"W179760",65,"Yes"
"N826897",27,"Yes"
"U973354",42,"Yes"
"B754647",46,"No"
"B246395",22,"Yes"
"T739016",49,"No"
"K596597",76,"No"
"V892518",34,"No"
"G557674",71,"No"
"X646636",45,"No"
"Z906336",72,"No"
"X599390",83,"No"
"P49474",61,"No"
"B671396",85,"No"
"B475008",75,"No"
"U842865",44,"Yes"
"K970811",30,"Yes"
"T547180",47,"Yes"
"S70483",66,"Yes"
"Q647797",23,"No"
"B302343",63,"Yes"
"D516454",62,"No"
"D877929",79,"No"
"D99094",87,"Yes"
"X170366",53,"No"
"V173017",32,"Yes"
"U412541",58,"No"
"E751592",36,"No"
"E178106",64,"Yes"
"X359892",59,"No"
"Z551553",54,"No"
"T691997",67,"No"
"L43661",77,"No"
"M153118",66,"No"
"Z825338",80,"Yes"
"I585269",45,"No"
"B465001",67,"No"
"U234680",73,"No"
"P612442",63,"No"
"T866355",30,"Yes"
"U55456",33,"No"
"E711283",20,"No"
"J93973",73,"No"
"E279536",58,"No"
"P35308",65,"No"
"C383894",59,"No"
"U707295",42,"No"
"E820218",32,"Yes"
"Y956857",68,"Yes"
"X631604",24,"No"
"N725824",43,"No"
"G280682",39,"No"
"D820703",60,"Yes"
"Z469953",88,"Yes"
"J850258",86,"No"
"P899160",51,"No"
"A572964",78,"No"
"M921632",37,"Yes"
"F800672",35,"No"
"O366561",61,"No"
"S826818",55,"No"
"Q611025",81,"No"
"T986176",44,"Yes"
"L266982",45,"Yes"
"X161386",83,"No"
"Q344342",82,"No"
"Q61554",85,"No"
"C655768",18,"No"
"D102709",43,"No"
"J637021",27,"Yes"
"I983906",66,"Yes"
"E84336",33,"No"
"G497362",20,"No"
"A993007",41,"No"
"D169453",74,"No"
"H738053",21,"Yes"
"M651215",73,"Yes"
"V825307",55,"No"
"X94562",55,"No"
"D26059",46,"Yes"
"S615734",38,"Yes"
"S328426",37,"No"
"G214147",54,"No"
"Y79840",88,"Yes"
"G428249",59,"No"
"D171933",19,"No"
"X294795",18,"No"
"W214300",27,"No"
"S388590",43,"No"
"Z404401",76,"No"
"L854223",77,"No"
"L717330",80,"No"
"A177150",55,"Yes"
"R279593",61,"No"
"T74722",53,"Yes"
"E739674",30,"No"
"S904420",51,"No"
"P716061",70,"No"
"Y596460",81,"No"
"R101286",76,"Yes"
"B967208",64,"No"
"D382079",64,"Yes"
"Z20231",54,"No"
"D260697",74,"No"
"Z233220",32,"Yes"
"Z525344",21,"No"
"W207606",32,"No"
"D483202",80,"No"
"Z611625",79,"No"
"A759341",71,"No"
"P685158",71,"Yes"
"T856966",41,"Yes"
"L355969",68,"Yes"
"H758978",55,"No"
"N861670",66,"No"
"X167970",30,"No"
"S731503",52,"No"
"Q713051",42,"No"
"P948888",40,"No"
"Q120783",35,"No"
"J156250",70,"Yes"
"O45494",52,"No"
"M592336",66,"Yes"
"L116051",58,"No"
"H416650",81,"No"
"T811107",33,"No"
"G99438",51,"Yes"
"L368419",77,"Yes"
"J997343",57,"No"
"M713475",57,"No"
"M05287",37,"No"
"I878181",69,"Yes"
"T289355",40,"No"
"H468406",35,"No"
"R983561",84,"No"
"B788347",36,"No"
"M155745",37,"No"
"G126132",31,"No"
"O148559",70,"No"
"P326081",58,"No"
"U252601",67,"No"
"F85431",57,"No"
"X508119",26,"No"
"X300173",29,"No"
"R866150",57,"No"
"J124072",57,"Yes"
"I398459",19,"No"
"F747970",52,"Yes"
"Y796163",29,"No"
"Y704266",58,"Yes"
"U191359",42,"Yes"
"U315086",61,"No"
"C231053",68,"No"
"R208839",31,"Yes"
"L285457",66,"No"
"B118484",43,"No"
"S892465",87,"Yes"
"S341394",36,"No"
"Z342798",88,"No"
"Z840760",65,"No"
"Q419416",78,"No"
"C405760",66,"No"
"Y594459",32,"No"
"Q640899",20,"Yes"
"F791466",71,"No"
"R624685",27,"No"
"A620815",73,"No"
"A752269",81,"Yes"
"R779327",50,"Yes"
"Y202471",67,"Yes"
"P793379",86,"No"
"Y523332",85,"No"
"Q676795",76,"No"
"Z306637",88,"Yes"
"T906392",47,"Yes"
"H17041",27,"No"
"O385646",52,"No"
"L660316",60,"Yes"
"Y677034",40,"No"
"W422563",72,"Yes"
"J454843",42,"No"
"K14851",75,"No"
"P99854",64,"No"
"H383527",41,"No"
"Q491027",52,"Yes"
"F876097",73,"No"
"U850712",40,"No"
"T657677",21,"Yes"
"C618476",64,"Yes"
"W153623",45,"Yes"
"A241767",77,"No"
"T157142",84,"Yes"
"Z36987",65,"No"
"M319046",34,"No"
"R820189",34,"No"
"Q32290",56,"Yes"
"K785874",53,"No"
"S710563",71,"No"
"Q486828",60,"Yes"
"W119098",27,"Yes"
"L752472",61,"No"
"B507028",51,"No"
"D395665",60,"Yes"
"X756732",25,"No"
"A651960",81,"No"
"X163742",25,"No"
"H699311",79,"No"
"V226103",66,"No"
"R352582",75,"No"
"D252802",55,"Yes"
"R19302",27,"Yes"
"P107939",89,"No"
"C700655",64,"No"
"O66480",21,"Yes"
"L697372",44,"Yes"
"I362734",30,"No"
"W541383",29,"Yes"
"N505155",81,"No"
"D698621",76,"No"
"P564059",55,"Yes"
"A466183",59,"No"
"S69773",22,"No"
"W456654",80,"No"
"K600433",27,"Yes"
"X342483",41,"Yes"
"S161309",46,"No"
"Q817387",72,"Yes"
"B63345",64,"No"
"A748930",75,"No"
"T459015",24,"No"
"F652541",67,"Yes"
"S390033",19,"No"
"B382760",56,"No"
"Q485812",83,"Yes"
"I354960",24,"No"
"I125070",18,"No"
"D116664",45,"No"
"X316139",31,"No"
"D679267",56,"Yes"
"X147440",44,"No"
"S337666",67,"No"
"R218463",69,"No"
"Z905669",38,"Yes"
"R963388",46,"No"
"A803107",75,"No"
"R233118",54,"Yes"
"D404497",55,"No"
"V204250",24,"No"
"Q24833",67,"No"
"B675004",73,"Yes"
"D37619",25,"Yes"
"W65270",41,"No"
"L451303",32,"Yes"
"Y59876",29,"No"
"J205465",57,"No"
"V72326",49,"No"
"M283658",29,"Yes"
"A273885",38,"Yes"
"F814308",25,"Yes"
"I359675",21,"No"
"V843103",83,"No"
"A951002",25,"No"
"O691193",42,"No"
"P222390",69,"Yes"
"Z368271",85,"Yes"
"U858751",67,"No"
"T993713",38,"No"
"G308571",60,"No"
"H69857",63,"No"
"Z389606",48,"Yes"
"L553811",80,"No"
"E448983",87,"No"
"D158705",42,"Yes"
"U634061",88,"No"
"W221914",39,"No"
"U794072",24,"No"
"B572550",74,"Yes"
"L317729",24,"No"
"T570311",79,"Yes"
"T222357",81,"Yes"
"S631327",69,"Yes"
"Q666534",84,"Yes"
"Q466195",69,"Yes"
"D40474",26,"No"
"C602006",36,"Yes"
"L509876",38,"Yes"
"A486964",44,"Yes"
"N543253",30,"No"
"D834376",19,"No"
"V76718",61,"Yes"
"S868389",46,"Yes"
"H413751",88,"Yes"
"J466874",89,"No"
"Z460338",45,"No"
"N406535",77,"No"
"N940846",58,"Yes"
"T417062",22,"No"
"R220815",38,"Yes"
"H984949",56,"Yes"
"W436782",80,"Yes"
"Q625380",84,"No"
"N55092",23,"Yes"
"J357475",71,"No"
"D234125",61,"No"
"X363280",50,"No"
"D994268",64,"No"
"M674905",57,"No"
"I385226",45,"No"
"T18661",64,"No"
"A131826",83,"Yes"
"L820987",35,"Yes"
"W337859",61,"Yes"
"D564142",85,"Yes"
"K888112",29,"Yes"
"I257652",83,"No"
"N90031",73,"No"
"C252636",32,"No"
"E587771",34,"No"
"V559269",36,"No"
"W440888",81,"Yes"
"W531294",58,"No"
"O508292",68,"No"
"M138012",51,"No"
"H994034",74,"No"
"W302169",19,"Yes"
"R249864",29,"No"
"G528920",46,"No"
"S465947",65,"No"
"M216559",50,"No"
"Y779119",36,"Yes"
"U202709",43,"No"
"S890631",49,"No"
"S54109",28,"No"
"K950044",42,"Yes"
"V492997",64,"No"
"F345391",38,"Yes"
"D886128",35,"No"
"C431268",18,"No"
"D831320",48,"Yes"
"D548131",81,"No"
"A638022",65,"Yes"
"Q455677",50,"Yes"
"H199029",81,"Yes"
"E568576",54,"No"
"X813396",27,"Yes"
"Z938852",63,"No"
"K825853",50,"Yes"
"Q598691",35,"Yes"
"V422642",40,"No"
"G277541",54,"No"
"F174775",54,"No"
"R456927",43,"Yes"
"W780451",21,"No"
"L60718",70,"No"
"H220719",61,"No"
"T884723",43,"Yes"
"P979238",76,"No"
"A34728",61,"No"
"F364684",19,"Yes"
"Q739646",24,"Yes"
"Q750226",40,"No"
"X473332",62,"No"
"J374258",72,"Yes"
"N858050",33,"Yes"
"X292229",18,"No"
"N870407",29,"No"
"W270130",45,"No"
"V334829",89,"Yes"
"K846524",43,"Yes"
"J330266",26,"No"
"W208663",44,"No"
"M809132",83,"No"
"Z14744",52,"No"
"H113197",67,"Yes"
"M276933",31,"No"
"R358950",19,"No"
"O79953",38,"No"
"F114166",56,"Yes"
"C664539",87,"No"
"C829612",57,"Yes"
"F473020",35,"No"
"L998001",35,"No"
"Y575299",72,"No"
"X361688",54,"No"
"H10198",60,"No"
"L634686",51,"Yes"
"B597868",56,"No"
"E378351",75,"Yes"
"I777737",52,"No"
"M954789",77,"No"
"R658797",72,"No"
"U233086",44,"No"
"A417108",59,"Yes"
"W537758",57,"No"
"T640348",74,"No"
"E05259",42,"No"
"J666903",85,"Yes"
"L912239",66,"No"
"Y927489",26,"No"
"T177275",74,"Yes"
"B464898",27,"No"
"T709501",45,"No"
"X539813",75,"Yes"
"L79617",35,"No"
"R433697",52,"No"
"X440051",61,"Yes"
"E479598",23,"Yes"
"U160756",22,"No"
"Z256617",54,"Yes"
"D363991",59,"No"
"G137820",79,"Yes"
"L552248",86,"Yes"
"L913375",24,"No"
"O708479",74,"No"
"T419903",45,"No"
"F893663",78,"Yes"
"F307841",50,"No"
"B387011",27,"No"
"E18649",48,"No"
"G89397",72,"Yes"
"O499021",87,"No"
"C127538",82,"Yes"
"Z891444",33,"No"
"Y450426",39,"No"
"S824416",22,"Yes"
"I544024",56,"No"
"C260448",86,"No"
"M526383",51,"No"
"L931215",81,"Yes"
"E95831",22,"Yes"
"Q588597",64,"No"
"J448017",77,"No"
"T148295",60,"No"
"U506004",50,"No"
"I789128",79,"No"
"S383220",48,"No"
"L448027",27,"No"
"C421363",66,"No"
"R307149",46,"Yes"
"A953728",28,"No"
"N713843",36,"No"
"A882675",63,"No"
"Y553394",22,"No"
"M956795",44,"No"
"T125009",23,"No"
"I583475",22,"Yes"
"P303767",88,"No"
"D828705",31,"No"
"O440485",49,"Yes"
"Q125031",84,"Yes"
"L823137",61,"No"
"X468841",58,"Yes"
"J756939",49,"Yes"
"P200154",78,"Yes"
"X447941",43,"No"
"O720597",46,"No"
"K768274",60,"Yes"
"I203958",77,"No"
"E817880",35,"No"
"C526917",44,"Yes"
"X965533",73,"No"
"C374537",55,"Yes"
"J223354",66,"No"
"D655990",27,"No"
"E424907",30,"Yes"
"O150988",35,"No"
"B66821",35,"No"
"T519693",88,"No"
"X59693",47,"No"
"C834823",19,"No"
"W811453",39,"Yes"
"I401418",48,"Yes"
"A962670",85,"No"
"E125562",62,"No"
"R418240",47,"No"
"N367887",48,"No"
"H623733",54,"Yes"
"N51485",70,"Yes"
"D647144",36,"No"
"T843829",81,"Yes"
"W916243",37,"No"
"O525545",23,"No"
"B263033",65,"No"
"Z786235",66,"No"
"Z579205",80,"No"
"K490083",29,"No"
"V882354",28,"Yes"
"N717461",20,"Yes"
"L272344",53,"Yes"
"J553113",28,"No"
"O162736",80,"No"
"V643148",82,"Yes"
"Q82956",60,"No"
"S910920",46,"No"
"Z343291",86,"Yes"
"G265562",29,"Yes"
"W28971",86,"Yes"
"W631017",45,"No"
"K690514",50,"Yes"
"Q430632",25,"No"
"X137188",44,"No"
"U915144",36,"No"
"E638993",82,"Yes"
"N305927",28,"No"
"V527256",85,"No"
"J269617",75,"No"
"M919758",59,"No"
"Q824410",85,"Yes"
"G286091",86,"No"
"F375732",24,"No"
"C47331",51,"Yes"
"G120083",86,"No"
"P955847",52,"No"
"D648559",62,"No"
"Z478802",25,"No"
"K750246",55,"No"
"X320753",22,"Yes"
"A539301",61,"Yes"
"I718294",51,"No"
"T191186",46,"Yes"
"U925717",52,"Yes"
"Y489449",50,"No"
"N16219",41,"Yes"
"G947589",18,"Yes"
"F572793",62,"Yes"
"N533892",18,"No"
"C822766",36,"Yes"
"G680326",89,"No"
"R501652",88,"No"
"X376884",20,"No"
"X12553",82,"Yes"
"E380602",18,"No"
"C162796",18,"No"
"D405206",81,"Yes"
"U738468",56,"No"
"Z830387",70,"No"
"B541454",39,"Yes"
"T606858",88,"No"
"V93948",81,"Yes"
"T208294",88,"Yes"
"U889368",18,"Yes"
"Y570228",63,"Yes"
"I208078",79,"No"
"K923294",74,"Yes"
"D770694",60,"No"
"X139917",37,"No"
"N877371",83,"No"
"F691443",33,"No"
"R576269",29,"Yes"
"M796774",50,"Yes"
"V601344",88,"No"
"L414924",79,"No"
"M460547",80,"No"
"M589912",30,"No"
"Z782108",57,"Yes"
"K615506",53,"No"
"B102250",86,"No"
"L461534",86,"Yes"
"I889626",41,"No"
"B872896",18,"No"
"A70661",85,"Yes"
"A86912",18,"Yes"
"H802073",79,"Yes"
"G502249",58,"Yes"
"D463575",77,"Yes"
"G332624",88,"Yes"
"C656702",29,"Yes"
"V761723",55,"No"
"T224931",47,"No"
"R855127",69,"No"
"Z944509",40,"No"
"H286080",46,"No"
"F514518",44,"Yes"
"M836360",39,"No"
"L642358",67,"No"
"Q993779",49,"No"
"W458227",48,"No"
"P104118",72,"No"
"Y208159",62,"No"
"D687119",63,"No"
"J616461",52,"No"
"T632617",20,"No"
"Y479950",26,"No"
"V878052",65,"No"
"Z349412",87,"No"
"X233409",36,"Yes"
"U922017",33,"No"
"E109021",60,"No"
"C341505",77,"Yes"
"K853563",89,"Yes"
"J495193",18,"No"
"V76665",28,"No"
"X106152",63,"Yes"
"C802084",86,"Yes"
"K883300",25,"No"
"F994396",79,"No"
"T499528",35,"No"
"Q575694",66,"Yes"
"H202571",60,"Yes"
"D75428",39,"No"
"Y364408",54,"No"
"M222985",65,"No"
"E138231",53,"No"
"N466491",29,"No"
"T300523",56,"Yes"
"S919318",22,"Yes"
"Z977118",51,"Yes"
"X52552",50,"No"
"K870512",63,"No"
"H746210",22,"No"
"U258018",26,"No"
"T768979",30,"No"
"B635354",52,"No"
"H726356",82,"No"
"L852596",27,"No"
"Z600729",62,"No"
"T65436",38,"No"
"T467141",82,"No"
"U994685",20,"No"
"A17652",72,"No"
"J295799",40,"No"
"Z288772",39,"Yes"
"N133373",41,"Yes"
"M158012",62,"No"
"J230680",87,"No"
"F993064",70,"No"
"M848259",44,"No"
"G779348",39,"No"
"D761106",68,"Yes"
"C86799",87,"No"
"M920267",20,"Yes"
"I474789",49,"No"
"D871837",68,"Yes"
"P940638",44,"Yes"
"U176451",82,"No"
"T557583",32,"No"
"J534989",81,"No"
"J782266",79,"No"
"D215686",72,"No"
"P835429",87,"No"
"Z600850",26,"Yes"
"J936618",70,"Yes"
"D194859",84,"No"
"U164846",29,"Yes"
"F405951",80,"Yes"
"J21342",48,"No"
"L631797",30,"No"
"U582130",70,"Yes"
"D621970",41,"No"
"M596436",69,"No"
"L257206",28,"No"
"E747706",66,"Yes"
"F423698",77,"No"
"G169859",57,"No"
"L494196",68,"Yes"
"S632772",68,"No"
"J507623",89,"No"
"L786251",75,"Yes"
"A505732",79,"No"
"X605976",23,"No"
"Y34712",84,"Yes"
"H445914",70,"Yes"
"R518161",59,"No"
"R286623",24,"No"
"G563523",86,"Yes"
"H756625",27,"No"
"S517133",35,"No"
"B918135",20,"Yes"
"O70821",46,"Yes"
"U713265",29,"Yes"
"Z501409",36,"No"
"Y953374",35,"No"
"L248822",24,"Yes"
"F366337",50,"Yes"
"D590579",75,"No"
"R472225",48,"Yes"
"Q112325",35,"No"
"Z285585",45,"No"
"Y71861",88,"Yes"
"O950616",84,"Yes"
"Q261805",67,"No"
"X940165",37,"No"
"V972302",22,"No"
"R720761",85,"No"
"V220879",75,"No"
"U686255",45,"No"
"F593304",28,"No"
"I945563",81,"No"
"R257036",43,"No"
"Y473038",60,"No"
"J166590",86,"Yes"
"E404795",57,"No"
"L458235",63,"No"
"J23694",79,"No"
"Y295415",29,"No"
"L466451",85,"Yes"
"T177589",43,"No"
"M630121",25,"Yes"
"W588734",83,"No"
"V455035",51,"No"
"Y353460",77,"Yes"
"O144814",22,"No"
"P804421",44,"No"
"T886343",41,"Yes"
"U905397",18,"No"
"A590798",55,"Yes"
"S839869",46,"No"
